LABEL,TEXT,URL,EMAIL,PHONE,TEXTO
Smishing,$9 Only!Sales on Official Oakley Sunglasses Online Store. 2016 New Styles All Up To 75% OFF. Final Day Flash Sale And Free Returns. Official Oakley Sunglasses Outlets At: http:// www.oakleyoutletsco.com,yes,No,No,¡$ 9 solo! Ventas en la tienda en línea oficial de gafas de sol Oakley. 2016 Nuevos estilos de hasta 75% de descuento. Venta de Flash Flash y devoluciones gratuitas. Outlets oficiales de gafas de sol Oakley en: http: // www.oakleyoutletsco.com
Smishing,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,No,No,yes,"Estimado Dave, ¡este es su aviso final para recoger sus vacaciones 4* Tenerife o el premio #5000 en efectivo! Llame al 09061743806 desde el campo fijo. TCS SAE Box326 CW25WX 150ppm"
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,No,No,No,Nada será fácil. Pero no busques una razón para no arriesgarte a la vida y al amor
spam,FREE entry into our £350 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,yes,No,yes,La entrada gratuita en nuestra competencia semanal de £ 350 solo envía un mensaje de texto a la palabra Win a 80086 ahora. 18 T&C www.txttowin.co.uk
Smishing,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,No,No,yes,¡URGENTE! Estamos tratando de contactar a los sesiones de los Estados Unidos que hayan ganado un premio de £ 2000 garantizado. Llame al 09066358361 desde la línea fija. Reclamación Y87. Válido 12 horas solamente
ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY,No,No,No,También dile que dije feliz cumpleaños
ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,No,No,No,Se supone que debemos reunirnos para discutir sobre nuestro viaje ... ¿pensó que Xuhui te lo dijo? Por la tarde. Pensé que podemos ir a una lección después de eso
spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,No,No,No,¡Muestra tus colores! EURO 2004 ¡OFERTA 2-4-1! ¡Obtenga una bandera de Inglaterra y un tono de 3Lions en su teléfono! ¡Haga clic en el siguiente mensaje de servicio para obtener información!
spam,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",No,No,yes,"Nokia o Motorola gratis con hasta 12 mths 1/2 Price Linerental, 500 Mins de red X gratis y 100TXT/MTH B'Tooth gratis*. Llame a MobileUpd8 al 08001950382 o llame a 2OpTout/D3WV"
ham,But that's on ebay it might be less elsewhere.,No,No,No,"Pero eso está en eBay, podría ser menos en otro lugar."
ham,Hi. I'm sorry i missed your call. Can you pls call back.,No,No,No,Hola. Lamento haber perdido tu llamada. ¿Puedes devolver la llamada?
spam,	U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795,No,No,yes,Estás suscrito al mejor servicio de contenido móvil en el Reino Unido por £ 3 por 10 días hasta que envíe una parada a 82324. Línea de ayuda 08706091795
ham,"Geeee ... I miss you already, you know ? Your all I can think about.  I can't wait till next year when we will be together ... *loving kiss*",No,No,No,"Geeee ... ya te extraño, ¿sabes? Tu todo en lo que puedo pensar.  No puedo esperar hasta el año que viene cuando estemos juntos ... *amante de beso *"
ham,K..i deleted my contact that why?,No,No,No,K..menté mi contacto por qué?
ham,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,No,No,No,"Lol lo sé! Son tan dramáticos. Las escuelas ya cerradas para mañana. Aparentemente, no podemos conducir en la pulgada de nieve se suponía que debían obtener."
Smishing,Uw ING bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,yes,No,No,UW Ing Bankieren App Bevat VeroUruDe Plugins. Klik Hieronder Om de Beveiligde versie te descarga http://mijn.ing-mobiel.com/update.apk
Smishing,! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,No,No,yes,! ¿Tenía su móvil 11mTs+? ¡Tiene derecho a actualizar el último móvil de la cámara de color de forma gratuita! Llame a la actualización móvil CO gratis al 08002986906
ham,If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop,No,No,No,"Si toma lo suficiente para reemplazar su pérdida, su temperatura reducirá. Y si le das medicamentos para la malaria ahora, simplemente vomitará. Es una enfermedad autónoma que tiene, lo que significa que en unos días se detendrá por completo"
ham,Aiyo please ü got time meh.,No,No,No,Aiyo por favor ü tengo tiempo meh.
ham,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.",No,No,No,"¡Creo que estoy esperando el mismo autobús! Infórmeme cuando llegues allí, si alguna vez llegas allí."
ham,Where are you call me.,No,No,No,¿Dónde me llamas?
ham,Is it your yahoo boys that bring in the perf? Or legal.,No,No,No,¿Son tus chicos de Yahoo los que traen el perf? O legal.
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,No,No,No,"Bueno, no hay muchas cosas en Lindsay en Año Nuevo * suspiros * Algunos bares en PTBO y The Blue Heron tiene algo en marcha"
spam,	Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,No,No,No,Sus créditos han sido superados para http://www.bubbletext.com Su pin de renovación es TGXXRZ
Smishing,"	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",No,No,yes,"Como cliente valioso, me complace aconsejarle que después de la reciente revisión de su mafia No. se le otorga un premio de bonificación de £ 1500, llame al 09066368470"
ham,Now? I'm going out 4 dinner soon..,No,No,No,¿Ahora? Pronto saldré 4 cenas ...
ham,"Sir, Waiting for your mail.",No,No,No,"Señor, esperando su correo."
Smishing,URGENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,No,No,yes,¡URGENTE! Estamos tratando de contactarlo. Los fines de semana los fines de semana los fines de los fines de los fines de los fines de los fines de los fines de semana ganaste un premio de £ 1000 garantizado. Llame al 09064012160. Código de reclamación K52. Válido 12 horas solamente. 150 ppm
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,No,No,No,"Dirame ... Máquame ... Hazme llorar ... pero al final de mi vida cuando muera, por favor, mantén una rosa en mi tumba y digo estúpido, te extraño ... que tengas un buen día bslvyl"
ham,"Are you sure you don't mean ""get here, we made you hold all the weed""",No,No,No,"¿Estás seguro de que no te refieres a ""llegar aquí, te hicimos sostener toda la hierba"""
ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?",No,No,No,Esperamos escapar a las 7 de Langport. ¿Sigues preparado para la ciudad esta noche?
ham,WHITE FUDGE OREOS ARE IN STORES,No,No,No,Oreos blancos de dulce de azúcar se encuentran en las tiendas
ham,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,No,No,No,Mi supervisor me encuentra 4 para que yo sea sus alumnos. No le he preguntado todavía. Dile a popa que le pregunto.
ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",No,No,No,"De acuerdo. Más tarde se puede mostrar alrededor de las 8-8: 30 si desea + CLD beba antes. Preferirá no gastar dinero en nosh si no le importa, como hacer esa WK NXT."
Smishing,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,No,No,yes,¡URGENTE! Estamos tratando de contactarlo. Los fines de semana los finales de los fines de los fines de los fines de los fines de los fines de los fines de los fines de semana han ganado un premio de £ 900 garantizado. Llame al 09061701939. Código de reclamación S89. Válido 12 horas solamente
ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",No,No,No,"Después de mi trabajo, ah ... den 6 más para ... estás trabajando en Oso Rite ... den Go Orchard lor, ningún otro lugar para ir liao ..."
ham,Still chance there. If you search hard you will get it..,No,No,No,"Todavía la oportunidad allí. Si busca duro, lo obtendrá .."
ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,No,No,No,Ya tienes un padre escamosa. No se supone que sea el trabajo del niño para apoyar al padre ... no hasta que sean la edad de viaje de todos modos. Se supone que debo estar allí para apoyarte. Y ahora te he lastimado. involuntario. Pero duele de todos modos.
ham,Tell them u have a headache and just want to use 1 hour of sick time.,No,No,No,Diles que te duelen la cabeza y solo quieres usar 1 hora de tiempo de enfermedad.
ham,Dont let studying stress you out. L8r.,No,No,No,No dejes que estudiar te estreses. L8r.
ham,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,No,No,No,Slaaaaave! Dónde estás ? ¿Debo invitarte a mí todo el tiempo ahora? ¿No deseas venir a mí por tu cuenta?
ham,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/,No,No,No,"¡Hola! ¿Cómo estás? Estoy aburrido. Sin embargo, pensó que me aburriría con el televisor, pero yo lo estoy. ¿Dime que ha pasado algo emocionante? ¡Cualquier cosa! =/"
ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,No,No,No,Hola al siguiente sol 1030 Hay un curso básico de yoga ... en Bugis ... podemos ir por eso ... Introducción de Pilates Siguiente ... Dime a qué hora estás libre
ham,"Cool, I'll text you when I'm on the way",No,No,No,"Genial, te enviaré un mensaje de texto cuando esté en camino"
ham,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),No,No,No,"Mi superior le diga que el viernes es licencia para todos los demás departamento excepto el nuestro :) para que sea deficiente para usted :) De cualquier manera, llame a Waheed Fathima HR y conforma :)"
ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,No,No,No,No sé. Estoy sentado aquí en un estacionamiento de parada y compra en este momento gritando mis ojos porque siento que soy un fracaso en todo. Nadie me quiere y ahora siento que te estoy fallando.
spam,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,yes,No,No,Sus créditos han sido superados para http://www.bubbletext.com Su pin de renovación es TGXXRZ
ham,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,No,No,No,Mejor. Se compensó para el viernes y me llené como un cerdo ayer. Ahora siento Bleh. Pero al menos no se retorcía el dolor de Bleh.
ham,"Well, I meant as opposed to my drunken night of before",No,No,No,"Bueno, quise decir en lugar de mi noche borracha de antes"
ham,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,No,No,No,Obtenga los derechos de una esposa. No lo demuestre. Estoy intentando como esposo también.
ham,Sounds great! Are you home now?,No,No,No,¡Suena genial! ¿Estás en casa ahora?
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be mechanical�",No,No,No,"El amor no es una decisión, es un sentimiento. Si pudiéramos decidir a quién amar, entonces, la vida sería mecánica"
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,No,No,No,Muy bien pero un poco ex ... es mejor que vayas a comer smth ahora de lo contrario me sentiré culpable ...
Smishing,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,No,No,yes,¡Felicitaciones! Nokia 3650 El teléfono con cámara de video es su llamada al 09066382422 Costo de llamadas de 150 ppm AVE Llame a los 3 minutos variar de los móviles 16+ Cerrar 300603 Post BCM4284 LDN WC1N3XX
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007  www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,yes,No,No,¡GRATIS para la primera semana! No1 Nokia Tone 4 Ur Mob todas las semanas solo txt Nokia a 8007 www.getzed.co.uk POBOX 36504 W45WQ Norm150p/Tone 16+
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.,No,No,No,No ir. No hay aperturas para esa habitación hasta el Día de Acción de Gracias sin un recargo.
ham,The wine is flowing and i'm i have nevering..,No,No,No,El vino está fluyendo y yo nunca he tenido ...
ham,I'll reach in ard 20 mins ok...,No,No,No,Llegaré en ARD 20 minutos ok ...
ham,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",No,No,No,"Estamos en las abuelas. Dios mío, ¿todavía estás enfermo? ¡Sentí una mierda esta mañana, pero creo que solo tengo resaca! Otra noche entonces. Salimos el sábado."
ham,Crucify is c not s. You should have told me earlier.,No,No,No,Crucify es c no s. Deberías haberme dicho antes.
